,Project_ID,Organization,Project_start_date,Project_end_date,Organization_size,IT_dpt_size,Customer_type,Estimated_Duration,Actual_Duration,Project_Profit_Loss_percent,Project_type,Development_type,Estimated_effort,Management_clarity,Training_effort,User_resistance,Software_licence_cost,hardware_cost,Development_cost,maintainance_cost,Additional_cost,Estimated_total_cost,Requirement_stability,Manager_experience,Development_team_experience,Maintanainance_support_team_experience,Machine_learning_team_experience,Data_Analysis_team experience,Team_size,Daily_work_hours,Level_of_outsourcing,Software_availability,Software_accuracy,Software_stability,Cloud_platform_type,Computing_Tier,Programming_language_used,DB_used,Open_source_tool_used,Degree_of_software_reuse,Increase_in_productivity,Change_in_waiting_time,Change_avg_wait_time,Change_avg_call_duration,Change_in_revenue,Annual_outsourcing_cost,Total_benefits,ROI
60,60,Company_6,2021-07-28,2024-02-22,4.0,5.6,6,937.8,403.0,64.30297365031173,Keyword recognition-based,Lean,45136.0,5.0,13755.159642773095,2.0,2366.0,3658.0,7.48,1516.1024,467.8,74335.28219178082,4.0,7.0,6.0,9.0,8.0,6.0,21.6,8,4.48,85,87.244,70,AWS,T3,R,MySQL,T3,6,71,19,19,45,5,340488.22630031826,404274.58249124966,4.438528926926573
61,61,Company_5,2022-06-14,2025-11-25,5.0,7.0,5,1258.5,450.0,23.44528036918423,Hybrid model,Extreme Programming,110880.0,7.0,35628.10863358981,2.0,871.0,3081.0,7.6,1540.088,582.0,62975.83561643836,3.0,10.0,7.0,7.0,8.0,8.0,46.0,8,5.6,75,92.28,95,AWS,T4,Java,Oracle,T4,5,36,-36,-36,25,-90,336844.98620245024,549030.7715074196,7.718118086615878
62,62,Company_4,2019-06-17,2019-12-01,2.0,2.8,4,166.4,708.0,20.046224802510377,Linguistic Based,Scrum,55507.2,6.0,14710.906443518892,3.0,2231.0,3000.0,7.24,1500.1312,572.4,119123.23068493149,3.0,8.0,8.0,11.0,6.0,8.0,14.8,8,1.24,90,74.172,82,Azure,T3,Python,MySQL,T2,7,25,-38,-38,-8,56,241317.84971884862,469855.79893178714,2.944283547635697
63,63,Company_2,2022-08-14,2026-03-27,3.0,6.2,2,1320.1,237.0,47.77759993942685,Keyword recognition-based,Agile,7963.2,5.0,2389.1603552046363,2.0,2088.0,3131.0,7.36,1317.1168,501.6,38425.16712328767,5.0,10.0,13.0,6.0,7.0,3.0,7.2,8,2.36,85,87.208,70,AWS,T1,R,MySQL,T3,6,11,-100,-100,63,-42,366059.2176114898,210477.9602254704,4.4776068910812805
64,64,Company_7,2022-11-10,2026-09-19,4.0,4.6,7,1407.8,641.0,26.8460641422589,Hybrid model,Agile,28716.8,6.0,8595.981855644883,2.0,1110.0,3875.0,7.48,1452.1024,452.8,101743.03232876712,3.0,6.0,6.0,7.0,11.0,5.0,9.6,8,2.48,75,92.244,95,IBM,T1,Java,Oracle,T4,5,84,86,86,-55,-57,246629.57759772532,451704.68666626036,3.439662120612303
65,65,Company_3,2020-01-31,2021-03-01,4.0,5.6,3,393.8,501.0,14.473395175193994,button-based,Extreme Programming,33667.2,6.0,10811.99556558481,2.0,1618.0,3423.0,7.48,1316.1024,512.8,79290.86794520548,1.0,7.0,13.0,9.0,6.0,8.0,13.6,8,3.48,85,92.244,80,Oracle,T2,Python,Oracle,T1,6,90,-2,-2,27,96,296924.7833816901,499473.8334010835,5.299260511894616
66,66,Company_7,2022-06-10,2025-11-17,2.0,3.8,7,1255.4,249.0,47.79485012636214,Machine Learning chatbot,Agile,11155.199999999999,6.0,4027.007943066231,1.0,2116.0,3665.0,7.24,1389.1312,601.4,44576.86684931506,4.0,7.0,6.0,6.0,5.0,6.0,8.8,8,2.24,95,87.172,75,Salesforce,T2,Java,MongoDB,T3,4,62,54,54,3,25,247246.8170820605,149706.2181464986,2.3583835905864903
67,67,Company_5,2022-12-25,2026-12-18,4.0,6.6,5,1452.8,6.0,42.29080869564092,Voice Bots,Scrum,1478.3999999999999,6.0,421.56352102670803,2.0,2139.0,3155.0,7.48,1617.1024,511.8,1025.9506849315067,3.0,6.0,2.0,6.0,7.0,12.0,45.6,8,5.48,80,67.244,75,IBM,T5,ASP.Net,PLSQL,T5,6,97,-8,-8,-17,88,254123.41348578746,3454.492731921843,2.3671138219986356
68,68,Company_2,2021-02-20,2023-04-12,4.0,6.6,2,779.8,680.0,23.159611592321973,Machine Learning chatbot,Agile,22848.0,6.0,4869.215021676959,2.0,2486.0,3547.0,7.48,1547.1024,436.8,125570.10410958904,5.0,8.0,7.0,11.0,8.0,7.0,7.6,8,2.48,95,87.244,75,Azure,T4,Java,MongoDB,T3,4,87,32,32,-35,84,260431.56079826964,441589.77673859755,2.5166792276703704
69,69,Company_7,2019-05-21,2019-10-08,4.0,4.6,7,138.8,452.0,42.41018140062438,Voice Bots,Extreme Programming,20249.6,6.0,5346.15993883457,2.0,2136.0,3647.0,7.48,1441.1024,516.8,80596.18191780822,3.0,8.0,10.0,9.0,6.0,12.0,9.6,8,2.48,80,67.244,75,AWS,T2,ASP.Net,PLSQL,T5,6,52,72,72,-100,-3,228280.40970897637,158052.38899904952,0.9610406502907413
70,70,Company_5,2020-11-08,2022-09-16,5.0,7.0,5,675.5,546.0,40.28452063971707,Machine Learning chatbot,Waterfall,134534.4,7.0,41681.9917417672,2.0,1448.0,3346.0,7.6,1441.088,339.0,82693.4202739726,5.0,8.0,10.0,9.0,8.0,7.0,46.0,8,5.6,95,87.28,75,GCP,T5,Java,MongoDB,T3,4,90,65,65,-64,-75,315517.18834958423,561318.0445337055,5.787940838267369
71,71,Company_7,2021-08-14,2024-03-27,4.0,4.6,7,954.8,529.0,73.63159295065662,Linguistic Based,Waterfall,23699.199999999997,5.0,6849.495387629451,2.0,1269.0,3502.0,7.48,1491.1024,484.8,82224.861369863,2.0,9.0,9.0,9.0,7.0,6.0,9.6,8,2.48,90,74.244,82,Oracle,T1,Python,MySQL,T2,7,15,80,80,-54,-40,293539.3726242084,474623.3278154335,4.772260602307225
72,72,Company_5,2019-11-14,2020-09-26,3.0,6.2,5,316.1,606.0,23.178891397117727,Linguistic Based,Waterfall,149318.4,8.0,56532.471673170316,2.0,1720.0,3989.0,7.36,1500.1168,438.6,106758.93698630137,2.0,6.0,9.0,10.0,9.0,10.0,45.2,8,5.36,90,74.208,82,Oracle,T5,Python,MySQL,T2,7,18,59,59,-48,-26,269716.41223595914,614475.5895845017,4.755729749007779
73,73,Company_2,2022-11-15,2026-09-29,3.0,6.2,2,1413.1,286.0,67.00915726964689,Linguistic Based,Waterfall,9609.599999999999,6.0,2561.670829257414,2.0,2141.0,3350.0,7.36,1476.1168,515.6,49298.56438356164,4.0,7.0,6.0,7.0,6.0,7.0,7.2,8,2.36,90,74.208,82,GCP,T4,Python,MySQL,T2,7,84,20,20,-38,15,263854.8319272108,228319.10535148365,3.6313540405573255
74,74,Company_5,2020-11-25,2022-10-20,4.0,6.6,5,692.8,256.0,24.300488989265403,Hybrid model,Lean,63078.399999999994,6.0,16784.522376435638,2.0,2368.0,3528.0,7.48,1545.1024,359.8,46000.88547945206,3.0,8.0,3.0,5.0,3.0,8.0,45.6,8,5.48,75,92.244,95,AWS,T3,Java,Oracle,T4,5,64,88,88,-35,83,395700.1523255401,363778.33288242586,6.908072401017594
75,75,Company_1,2021-10-27,2024-08-22,5.0,4.0,1,1028.5,218.0,35.048440877970656,Hybrid model,Lean,29299.199999999997,7.0,7666.383593403488,2.0,2610.0,3683.0,7.6,1352.088,541.0,41104.16876712328,3.0,5.0,7.0,6.0,4.0,9.0,26.0,8,5.6,75,92.28,95,Salesforce,T5,Java,Oracle,T4,5,24,86,86,-24,-74,326658.0748764542,257931.25821346912,5.275063234456468
76,76,Company_6,2019-09-29,2020-06-26,3.0,5.2,6,270.1,307.0,35.02167373908432,Keyword recognition-based,Feature-Driven,34384.0,6.0,10177.02757963368,3.0,1768.0,3834.0,7.36,1723.1168,588.6,55963.49260273972,2.0,9.0,10.0,11.0,6.0,5.0,21.2,8,4.36,85,87.208,70,GCP,T3,R,MySQL,T3,6,11,-69,-69,-52,54,303124.7029550482,271298.2363979114,3.8477717129582767
77,77,Company_7,2021-05-08,2023-09-13,4.0,4.6,7,856.8,537.0,59.24506687573069,Machine Learning chatbot,Feature-Driven,24057.6,6.0,7386.015442013292,3.0,2271.0,4120.0,7.48,1419.1024,504.8,102846.24,3.0,8.0,9.0,7.0,9.0,7.0,9.6,8,2.48,95,87.244,75,GCP,T1,Java,MongoDB,T3,4,87,49,49,58,-88,281172.6081201595,376498.9584532419,2.6607945847436123
78,78,Company_4,2020-10-04,2022-07-08,4.0,3.6,4,640.8,568.0,24.594118102967606,Linguistic Based,Lean,44531.2,6.0,16301.450699779985,2.0,2003.0,3319.0,7.48,1329.1024,639.8,95397.85643835615,3.0,9.0,5.0,5.0,6.0,3.0,15.6,8,1.48,90,74.244,82,AWS,T2,Python,MySQL,T2,7,60,-13,-13,7,-26,213823.21812037245,341509.7477263789,2.579847183956953
79,79,Company_1,2022-01-12,2025-01-23,3.0,3.2,1,1106.1,426.0,55.69339635494367,Hybrid model,Waterfall,57254.399999999994,5.0,13873.679639876282,2.0,1846.0,3550.0,7.36,1470.1168,514.6,72430.73753424658,3.0,5.0,9.0,11.0,9.0,9.0,25.2,8,5.36,75,92.208,95,GCP,T1,Java,Oracle,T4,5,38,-90,-90,-40,36,247947.7936163157,376049.3602820925,4.1918477304513075
80,80,Company_1,2022-05-08,2025-09-12,5.0,4.0,1,1221.5,64.0,38.01651926175303,button-based,Extreme Programming,8601.599999999999,5.0,2084.8978289754486,2.0,2004.0,3401.0,7.6,1495.088,470.0,10865.411506849314,3.0,6.0,9.0,10.0,13.0,8.0,26.0,8,5.6,85,92.28,80,Salesforce,T1,Python,Oracle,T1,6,48,-17,-17,-100,56,337308.62326124194,83712.00830103978,6.70444895237236
81,81,Company_7,2019-09-11,2020-05-21,4.0,4.6,7,251.8,547.0,36.29765416330841,Keyword recognition-based,Waterfall,24505.6,7.0,6549.133517523048,3.0,2379.0,3256.0,7.48,1419.1024,439.8,94426.28712328766,4.0,6.0,8.0,10.0,6.0,5.0,9.6,8,2.48,85,87.244,70,AWS,T4,R,MySQL,T3,6,67,51,51,20,41,328555.66022263136,441573.91163862875,3.676387530329217
82,82,Company_5,2019-06-11,2019-11-19,4.0,6.6,5,159.8,266.0,51.43366821577072,button-based,Scrum,65542.4,6.0,23336.746840274882,2.0,2860.0,3405.0,7.48,1637.1024,440.8,51115.72602739725,4.0,7.0,6.0,6.0,6.0,6.0,45.6,8,5.48,85,92.244,80,Azure,T2,Python,Oracle,T1,6,68,-68,-68,-59,-35,374050.9201914168,382750.51642773795,6.487920962378379
83,83,Company_3,2022-04-02,2025-07-02,6.0,6.4,3,1185.2,241.0,34.09394840785752,Machine Learning chatbot,Agile,16195.199999999999,5.0,5132.233322419297,2.0,1831.0,3703.0,7.72,1425.0736,457.2,41170.19506849315,4.0,3.0,10.0,7.0,10.0,3.0,14.4,8,3.7199999999999998,95,87.316,75,IBM,T5,Java,MongoDB,T3,4,52,19,19,33,-67,360413.3366311557,243207.02756802892,4.907356697324738
84,84,Company_2,2021-02-13,2023-03-29,4.0,6.6,2,772.8,33.0,13.104823980832347,Linguistic Based,Lean,1108.8,6.0,398.9933966079317,2.0,1325.0,3787.0,7.48,1414.1024,571.8,5395.906849315068,3.0,8.0,8.0,7.0,9.0,6.0,7.6,8,2.48,90,74.244,82,Azure,T3,Python,MySQL,T2,7,33,53,53,95,-95,408281.43509092566,41181.35373137848,6.6319615740968265
85,85,Company_6,2020-04-21,2021-08-10,4.0,5.6,6,474.8,23.0,38.30107542349462,Machine Learning chatbot,Lean,2576.0,6.0,714.5180579470999,2.0,1954.0,3907.0,7.48,1528.1024,496.8,4177.883835616439,3.0,6.0,7.0,6.0,6.0,7.0,21.6,8,4.48,95,87.244,75,Oracle,T5,Java,MongoDB,T3,4,93,-28,-28,89,-10,184755.93398721423,12674.974902641921,2.0338265498403336
86,86,Company_4,2019-02-15,2019-04-01,3.0,3.2,4,44.1,672.0,18.380066013759595,Hybrid model,Waterfall,52684.799999999996,7.0,22969.082344921535,2.0,2108.0,3138.0,7.36,1648.1168,521.6,114798.2202739726,3.0,8.0,9.0,4.0,3.0,11.0,15.2,8,1.3599999999999999,75,92.208,95,IBM,T1,Java,Oracle,T4,5,25,-80,-80,90,38,246158.32711453302,427065.8714817032,2.7201436613083874
87,87,Company_3,2022-01-25,2025-02-18,5.0,6.0,3,1118.5,610.0,69.00519447101696,button-based,Lean,40992.0,5.0,9964.588694439652,3.0,1733.0,3897.0,7.6,1790.088,549.0,111969.92876712329,3.0,9.0,8.0,5.0,5.0,6.0,14.0,8,3.6,85,92.28,80,Azure,T2,Python,Oracle,T1,6,81,28,28,100,29,373042.8718928229,771078.1165293261,5.886475011813446
88,88,Company_6,2022-03-30,2025-06-26,5.0,6.0,6,1182.5,22.0,44.84968067574048,Machine Learning chatbot,Lean,2464.0,5.0,731.6029747168635,2.0,1752.0,3273.0,7.6,1354.088,509.0,3490.9479452054793,3.0,5.0,7.0,9.0,9.0,7.0,22.0,8,4.6,95,87.28,75,Salesforce,T3,Java,MongoDB,T3,4,78,-4,-4,-39,-70,263283.45339408476,17456.05362229274,4.000376372345268
89,89,Company_6,2021-12-23,2024-12-14,4.0,5.6,6,1085.8,321.0,66.17542996629922,Keyword recognition-based,Lean,35952.0,7.0,11111.129949984339,2.0,-286.0,3166.0,7.48,1457.1024,436.8,35319.14630136986,2.0,8.0,5.0,8.0,7.0,6.0,21.6,8,4.48,85,87.244,70,IBM,T3,R,MySQL,T3,6,28,-3,-3,-73,-91,338025.45076816634,319686.0790665365,8.051353516269373
90,90,Company_6,2020-09-27,2022-06-24,4.0,5.6,6,633.8,692.0,32.577959902070475,button-based,Scrum,77504.0,6.0,18038.931742647004,2.0,2298.0,3263.0,7.48,1545.1024,491.8,121113.2712328767,4.0,9.0,6.0,7.0,8.0,5.0,21.6,8,4.48,85,92.244,80,Oracle,T4,Python,Oracle,T1,6,38,-33,-33,96,70,203207.129164094,506541.1263414371,3.1823750707505822
91,91,Company_1,2019-07-27,2020-02-19,3.0,3.2,1,206.1,86.0,19.807875341088756,Voice Bots,Agile,11558.4,4.0,2477.7282424281875,2.0,2147.0,3400.0,7.36,1620.1168,495.6,15180.295890410958,1.0,8.0,7.0,5.0,8.0,10.0,25.2,8,5.36,80,67.208,75,Oracle,T5,ASP.Net,PLSQL,T5,6,65,-43,-43,-73,82,374893.77570965176,72048.84360531248,3.746208119093651
92,92,Company_7,2020-01-18,2021-02-03,5.0,5.0,7,380.5,74.0,38.52323197487991,Keyword recognition-based,Waterfall,3315.2,6.0,1032.567865536388,2.0,2375.0,3731.0,7.6,1449.088,592.0,13886.373698630137,3.0,4.0,6.0,6.0,6.0,7.0,10.0,8,2.6,85,87.28,70,IBM,T1,R,MySQL,T3,6,58,-19,-19,97,-41,368485.42375662713,67840.73846012747,3.8854178875237833
93,93,Company_2,2020-10-16,2022-08-01,4.0,6.6,2,652.8,624.0,30.143112926995663,Machine Learning chatbot,Feature-Driven,20966.399999999998,8.0,5460.585523539245,2.0,792.0,3341.0,7.48,1312.1024,338.8,83161.93315068493,2.0,6.0,10.0,9.0,7.0,7.0,7.6,8,2.48,95,87.244,75,Azure,T4,Java,MongoDB,T3,4,81,-3,-3,-91,-27,267472.0550371611,416178.35397972615,4.004433377295757
94,94,Company_6,2019-12-17,2020-12-01,5.0,6.0,6,348.5,638.0,24.130284897428307,button-based,Waterfall,71456.0,5.0,22731.786219226222,2.0,1428.0,3382.0,7.6,1542.088,465.0,100195.01589041096,3.0,7.0,8.0,5.0,5.0,8.0,22.0,8,4.6,85,92.28,80,IBM,T4,Python,Oracle,T1,6,36,3,3,-59,-76,307671.3255178374,713163.9861229964,6.1177590999439015
95,95,Company_2,2020-12-16,2022-12-01,3.0,6.2,2,714.1,244.0,8.457503704393298,button-based,Lean,8198.4,6.0,2203.3654926300906,1.0,2199.0,3232.0,7.36,1638.1168,595.6,43080.90739726028,2.0,10.0,6.0,8.0,12.0,9.0,7.2,8,2.36,85,92.208,80,Oracle,T1,Python,Oracle,T1,6,89,-23,-23,-37,-90,257222.71479498094,193437.15361502438,3.4900900492018416
96,96,Company_3,2022-01-20,2025-02-08,5.0,6.0,3,1113.5,643.0,35.532534561248255,Hybrid model,Scrum,43209.6,6.0,12464.001470032343,2.0,2124.0,3774.0,7.6,1231.088,558.0,113854.33643835614,0.0,7.0,5.0,8.0,6.0,2.0,14.0,8,3.6,75,92.28,95,Salesforce,T3,Java,Oracle,T4,5,4,17,17,-28,-28,234721.21763986416,472821.7125566754,3.152865207841021
97,97,Company_4,2021-08-14,2024-03-27,5.0,4.0,4,954.5,608.0,39.361137137805734,Machine Learning chatbot,Feature-Driven,47667.2,7.0,14495.163448121302,2.0,3233.0,3485.0,7.6,1144.088,446.0,116346.21369863013,4.0,6.0,8.0,5.0,8.0,9.0,16.0,8,1.6,95,87.28,75,Salesforce,T3,Java,MongoDB,T3,4,50,36,36,-44,-84,326533.73109659704,452623.0379850128,2.8903117136019185
98,98,Company_6,2020-10-03,2022-07-06,3.0,5.2,6,640.1,288.0,22.717318362236437,Linguistic Based,Waterfall,32255.999999999996,7.0,6602.054191854074,2.0,2071.0,3337.0,7.36,1707.1168,433.6,50080.75397260274,3.0,3.0,7.0,8.0,8.0,5.0,21.2,8,4.36,90,74.208,82,AWS,T3,Python,MySQL,T2,7,17,75,75,81,70,291633.0257817983,295212.0363331131,4.89472028505426
99,99,Company_6,2020-01-29,2021-02-25,4.0,5.6,6,391.8,159.0,20.87831531406265,Machine Learning chatbot,Scrum,17808.0,6.0,5274.660427060567,2.0,1120.0,3139.0,7.48,1481.1024,472.8,22760.087671232875,2.0,6.0,6.0,8.0,4.0,6.0,21.6,8,4.48,95,87.244,75,IBM,T1,Java,MongoDB,T3,4,76,-59,-59,11,-29,282803.7071421506,134122.95046058786,4.892901310310403
100,100,Company_5,2022-02-09,2025-03-20,5.0,7.0,5,1133.5,219.0,36.44356504797501,Voice Bots,Agile,53961.6,7.0,15484.361643974835,2.0,2028.0,3848.0,7.6,1531.088,584.0,40309.92,2.0,10.0,7.0,7.0,5.0,7.0,46.0,8,5.6,80,67.28,75,Oracle,T4,ASP.Net,PLSQL,T5,6,26,40,40,19,76,261718.76688936213,131629.86947746723,2.2654460608571596
101,101,Company_1,2021-03-08,2023-05-14,3.0,3.2,1,796.1,142.0,45.75446153067328,Machine Learning chatbot,Extreme Programming,19084.8,5.0,6290.594523734591,2.0,1959.0,3402.0,7.36,1659.1168,535.6,24715.469589041095,2.0,9.0,8.0,5.0,5.0,6.0,25.2,8,5.36,95,87.208,75,Azure,T1,Java,MongoDB,T3,4,70,-51,-51,29,26,238486.16991730366,108248.74163310774,3.379797083892168
102,102,Company_4,2019-06-30,2019-12-27,5.0,4.0,4,178.5,520.0,31.992026219484714,Keyword recognition-based,Feature-Driven,40768.0,5.0,11281.032115181179,2.0,1566.0,3353.0,7.6,1396.088,527.0,81962.82739726026,3.0,10.0,5.0,5.0,8.0,7.0,16.0,8,1.6,85,87.28,70,Oracle,T2,R,MySQL,T3,6,31,-38,-38,-37,-85,402974.603427406,470079.206664815,4.735273191423947
103,103,Company_2,2019-05-19,2019-10-04,3.0,6.2,2,137.1,55.0,56.77784263824706,button-based,Lean,1847.9999999999998,7.0,586.7147592348126,2.0,2410.0,3534.0,7.36,1527.1168,435.6,10017.172602739725,3.0,8.0,7.0,9.0,12.0,6.0,7.2,8,2.36,85,92.208,80,GCP,T1,Python,Oracle,T1,6,80,80,80,86,-79,238595.53607738932,40445.08502314763,3.0375749352752277
104,104,Company_5,2019-11-26,2020-10-20,4.0,6.6,5,327.8,79.0,39.511134772984896,button-based,Feature-Driven,19465.6,6.0,5453.628831255038,2.0,1291.0,3877.0,7.48,1758.1024,470.8,13461.080547945203,4.0,5.0,6.0,9.0,10.0,4.0,45.6,8,5.48,85,92.244,80,IBM,T4,Python,Oracle,T1,6,96,17,17,-89,84,343489.42149797204,104386.3901135696,6.754681337933446
105,105,Company_7,2019-11-28,2020-10-24,5.0,5.0,7,329.5,416.0,39.662467127992166,Hybrid model,Waterfall,18636.8,7.0,4979.2873331854225,2.0,2017.0,3575.0,7.6,1926.088,557.0,77374.63232876711,3.0,11.0,8.0,6.0,7.0,6.0,10.0,8,2.6,75,92.28,95,IBM,T5,Java,Oracle,T4,5,20,6,6,-12,44,223429.5858655724,268447.92297420034,2.469456524634032
106,106,Company_5,2022-09-23,2026-06-15,2.0,5.8,5,1360.4,104.0,32.70215268092198,button-based,Waterfall,25625.6,6.0,7434.872430115123,2.0,2262.0,3345.0,7.24,1613.1312,525.4,18556.22136986301,4.0,7.0,10.0,9.0,6.0,7.0,44.8,8,5.24,85,92.172,80,Salesforce,T3,Python,Oracle,T1,6,66,88,88,16,-74,250273.5750397733,98517.47572002084,4.309134535332833
107,107,Company_7,2019-11-07,2020-09-12,5.0,5.0,7,308.5,294.0,16.38836894287569,Machine Learning chatbot,Feature-Driven,13171.199999999999,7.0,4326.691251559331,2.0,2085.0,3315.0,7.6,1682.088,586.0,51929.260273972606,4.0,8.0,11.0,6.0,5.0,5.0,10.0,8,2.6,95,87.28,75,Oracle,T4,Java,MongoDB,T3,4,55,81,81,79,-47,375156.03064848756,278437.72247308295,4.361865757456944
108,108,Company_2,2019-10-29,2020-08-25,5.0,7.0,2,299.5,232.0,79.70409169410968,Linguistic Based,Scrum,7795.2,5.0,2459.853332942466,2.0,2223.0,3690.0,7.6,1537.088,495.0,42457.14410958904,4.0,8.0,8.0,8.0,5.0,9.0,8.0,8,2.6,90,74.28,82,Salesforce,T2,Python,MySQL,T2,7,97,-85,-85,2,-12,272957.69354666275,195515.77303128582,3.605014706750569
109,109,Company_2,2019-02-23,2019-04-17,5.0,7.0,2,51.5,641.0,34.48499386783352,Keyword recognition-based,Extreme Programming,21537.6,6.0,5086.96212941593,2.0,1936.0,4001.0,7.6,1379.088,423.0,114267.29424657534,5.0,8.0,6.0,7.0,12.0,4.0,8.0,8,2.6,85,87.28,70,GCP,T4,R,MySQL,T3,6,35,72,72,36,-21,269016.02160997235,429017.2049677094,2.7545056772057706
110,110,Company_2,2022-12-26,2026-12-20,5.0,7.0,2,1453.5,322.0,75.51720257608422,Voice Bots,Scrum,10819.199999999999,6.0,2843.014128863483,2.0,1575.0,3484.0,7.6,1596.088,433.0,52576.86575342466,4.0,6.0,7.0,5.0,4.0,8.0,8.0,8,2.6,80,67.28,75,GCP,T3,ASP.Net,PLSQL,T5,6,10,-78,-78,-90,-81,249170.96285821212,125379.5867329559,1.3846911552499521
111,111,Company_4,2021-09-16,2024-06-01,4.0,3.6,4,987.8,239.0,33.73121088421665,Voice Bots,Agile,18737.6,6.0,6985.458060754312,2.0,2443.0,3400.0,7.48,1474.1024,549.8,43309.15726027397,2.0,8.0,3.0,9.0,7.0,9.0,15.6,8,1.48,80,67.244,75,Oracle,T2,ASP.Net,PLSQL,T5,6,94,30,30,63,-96,299344.3037218163,92087.1664633648,1.12627472545704
112,112,Company_4,2020-07-12,2022-01-21,3.0,3.2,4,557.1,318.0,20.901666664603987,Voice Bots,Waterfall,24931.199999999997,5.0,6161.953336341658,1.0,2609.0,3580.0,7.36,1266.1168,538.6,58554.16767123288,4.0,6.0,5.0,7.0,8.0,6.0,15.2,8,1.3599999999999999,80,67.208,75,Azure,T3,ASP.Net,PLSQL,T5,6,58,75,75,49,65,305262.47810938995,121946.80681442267,1.0826324011490307
113,113,Company_4,2022-10-27,2026-08-22,4.0,3.6,4,1393.8,567.0,24.13880102340003,Hybrid model,Extreme Programming,44452.799999999996,6.0,14968.49083813924,2.0,982.0,3472.0,7.48,1625.1024,401.8,84660.4010958904,3.0,7.0,9.0,7.0,5.0,6.0,15.6,8,1.48,75,92.244,95,AWS,T3,Java,Oracle,T4,5,19,-31,-31,-8,-41,283110.05025731784,419391.8484359752,3.953813624872295
114,114,Company_3,2019-12-01,2020-10-30,5.0,6.0,3,332.5,151.0,29.491686067379558,Voice Bots,Lean,10147.199999999999,5.0,2479.3164624593305,2.0,2074.0,3881.0,7.6,1513.088,382.0,27303.613150684934,4.0,8.0,10.0,6.0,8.0,2.0,14.0,8,3.6,80,67.28,75,Oracle,T5,ASP.Net,PLSQL,T5,6,3,26,26,-52,12,302020.2121836003,82422.50810457146,2.018739961253217
115,115,Company_5,2020-02-21,2021-04-12,3.0,6.2,5,415.1,86.0,22.722865248833457,Voice Bots,Lean,21190.399999999998,6.0,6138.687026704795,2.0,1702.0,3719.0,7.36,1539.1168,469.6,14719.147397260274,3.0,4.0,5.0,6.0,7.0,6.0,45.2,8,5.36,80,67.208,75,Oracle,T2,ASP.Net,PLSQL,T5,6,12,-66,-66,86,-43,275583.4595833101,52962.92140925421,2.598232966884507
116,116,Company_3,2022-02-25,2025-04-21,4.0,5.6,3,1149.8,177.0,41.975392334455485,button-based,Scrum,11894.4,7.0,3532.5180862715492,2.0,1359.0,3060.0,7.48,1527.1024,470.8,26167.68,3.0,7.0,7.0,7.0,8.0,6.0,13.6,8,3.48,85,92.244,80,Oracle,T2,Python,Oracle,T1,6,82,-67,-67,-30,25,234827.66352609085,139556.8281999077,4.333175436259833
117,117,Company_5,2022-12-29,2026-12-26,5.0,7.0,5,1456.5,555.0,11.721540886329091,Keyword recognition-based,Extreme Programming,136752.0,7.0,35765.91791551959,2.0,1119.0,3660.0,7.6,1731.088,467.0,89203.85753424658,2.0,7.0,6.0,9.0,5.0,5.0,46.0,8,5.6,85,87.28,70,Oracle,T4,R,MySQL,T3,6,86,-30,-30,-47,96,389466.386369113,696401.7205895385,6.806856562477472
118,118,Company_7,2020-11-06,2022-09-12,4.0,4.6,7,673.8,591.0,53.19961368240661,Hybrid model,Agile,26476.8,6.0,7921.46232438423,2.0,2331.0,3168.0,7.48,1452.1024,626.8,103164.3123287671,2.0,7.0,9.0,8.0,7.0,9.0,9.6,8,2.48,75,92.244,95,Azure,T4,Java,Oracle,T4,5,39,6,6,-69,-17,325995.87342970364,550491.9740479519,4.336069825131268
119,119,Company_7,2021-05-30,2023-10-27,3.0,4.2,7,879.1,287.0,66.38067564024183,Hybrid model,Waterfall,12857.599999999999,7.0,3056.8379956401454,2.0,1396.0,3565.0,7.36,1905.1168,549.6,49028.406575342466,1.0,6.0,7.0,10.0,3.0,9.0,9.2,8,2.36,75,92.208,95,Oracle,T4,Java,Oracle,T4,5,91,93,93,72,-17,359929.4639868829,291961.24772030424,4.954940576574609
120,120,Company_7,2022-02-21,2025-04-13,5.0,5.0,7,1145.5,294.0,21.927320583837222,Hybrid model,Agile,13171.199999999999,5.0,3512.8614326923084,2.0,1548.0,3727.0,7.6,1612.088,463.0,49777.663561643836,2.0,8.0,5.0,12.0,5.0,3.0,10.0,8,2.6,75,92.28,95,Oracle,T5,Java,Oracle,T4,5,91,-22,-22,-30,-40,343430.4599038694,291616.5574570612,4.858381783948699
121,121,Company_6,2019-07-31,2020-02-27,3.0,5.2,6,210.1,95.0,27.655295964858226,Machine Learning chatbot,Waterfall,10640.0,7.0,3642.629625410066,2.0,1505.0,3439.0,7.36,1591.1168,450.6,15288.805479452052,2.0,8.0,5.0,7.0,5.0,9.0,21.2,8,4.36,95,87.208,75,Oracle,T1,Java,MongoDB,T3,4,42,4,4,74,-18,348513.8341481578,97732.4722689434,5.392420415073925
